股票名称,周期,时间,strategy_id,strategy_name,strategy_mode,strategy_status,是否命中,trigger_bar,reason,推送状态,图
MU,3h,2026-03-08 21:45:59,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
MU,4h,2026-03-08 21:46:37,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
MU,4h,2026-03-08 21:46:37,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,4h,2026-03-08 21:46:37,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
MU,4h,2026-03-08 21:46:37,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
MU,4h,2026-03-08 21:46:37,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
NBIS,1h,2026-03-08 21:47:15,buy_core,笑笑砖策略,live,no_hit,否,492492,pattern_not_met,none,
NBIS,1h,2026-03-08 21:47:15,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,1h,2026-03-08 21:47:15,buy_purple_bottom,紫抄,shadow,no_hit,否,492492,template_miss,shadow,
NBIS,1h,2026-03-08 21:47:15,sell_purple_cry,紫色哭脸,live,no_hit,否,492492,template_miss,none,
NBIS,1h,2026-03-08 21:47:15,sell_purple_exit,紫色卖出,shadow,no_hit,否,492492,template_miss,shadow,
NBIS,2h,2026-03-08 21:48:28,buy_core,笑笑砖策略,live,no_hit,否,246245,pattern_not_met,none,
NBIS,2h,2026-03-08 21:48:28,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,2h,2026-03-08 21:48:28,buy_purple_bottom,紫抄,shadow,no_hit,否,246245,template_miss,shadow,
NBIS,2h,2026-03-08 21:48:28,sell_purple_cry,紫色哭脸,live,no_hit,否,246245,template_miss,none,
NBIS,2h,2026-03-08 21:48:28,sell_purple_exit,紫色卖出,shadow,no_hit,否,246245,template_miss,shadow,
NBIS,3h,2026-03-08 21:48:51,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
NBIS,3h,2026-03-08 21:48:51,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,3h,2026-03-08 21:48:51,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
NBIS,3h,2026-03-08 21:48:51,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,purple_ratio_low,none,
NBIS,3h,2026-03-08 21:48:51,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
NBIS,4h,2026-03-08 21:50:17,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
NBIS,4h,2026-03-08 21:50:17,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,4h,2026-03-08 21:50:17,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
NBIS,4h,2026-03-08 21:50:17,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
NBIS,4h,2026-03-08 21:50:17,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
NBIZ,1h,2026-03-08 21:51:18,buy_core,笑笑砖策略,live,no_hit,否,492492,pattern_not_met,none,
NBIZ,1h,2026-03-08 21:51:18,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIZ,1h,2026-03-08 21:51:18,buy_purple_bottom,紫抄,shadow,no_hit,否,492492,template_miss,shadow,
NBIZ,1h,2026-03-08 21:51:18,sell_purple_cry,紫色哭脸,live,no_hit,否,492492,template_miss,none,
NBIZ,1h,2026-03-08 21:51:18,sell_purple_exit,紫色卖出,shadow,no_hit,否,492492,template_miss,shadow,
NBIZ,2h,2026-03-08 21:52:04,buy_core,笑笑砖策略,live,no_hit,否,246245,pattern_not_met,none,
NBIZ,2h,2026-03-08 21:52:04,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,2h,2026-03-08 21:52:04,buy_purple_bottom,紫抄,shadow,no_hit,否,246245,template_miss,shadow,
NBIZ,2h,2026-03-08 21:52:04,sell_purple_cry,紫色哭脸,live,no_hit,否,246245,template_miss,none,
NBIZ,2h,2026-03-08 21:52:04,sell_purple_exit,紫色卖出,shadow,no_hit,否,246245,template_miss,shadow,
NBIZ,3h,2026-03-08 21:53:41,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
NBIZ,3h,2026-03-08 21:53:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,3h,2026-03-08 21:53:41,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
NBIZ,3h,2026-03-08 21:53:41,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
NBIZ,3h,2026-03-08 21:53:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
NBIZ,4h,2026-03-08 21:54:51,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
NBIZ,4h,2026-03-08 21:54:51,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,4h,2026-03-08 21:54:51,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
NBIZ,4h,2026-03-08 21:54:51,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
NBIZ,4h,2026-03-08 21:54:51,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
NVDA,1h,2026-03-08 21:55:29,buy_core,笑笑砖策略,live,no_hit,否,492492,pattern_not_met,none,
NVDA,1h,2026-03-08 21:55:29,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NVDA,1h,2026-03-08 21:55:29,buy_purple_bottom,紫抄,shadow,no_hit,否,492492,template_miss,shadow,
NVDA,1h,2026-03-08 21:55:29,sell_purple_cry,紫色哭脸,live,no_hit,否,492492,template_miss,none,
NVDA,1h,2026-03-08 21:55:29,sell_purple_exit,紫色卖出,shadow,no_hit,否,492492,template_miss,shadow,
NVDA,2h,2026-03-08 21:56:10,buy_core,笑笑砖策略,live,no_hit,否,246245,pattern_not_met,none,
NVDA,2h,2026-03-08 21:56:10,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,2h,2026-03-08 21:56:10,buy_purple_bottom,紫抄,shadow,no_hit,否,246245,template_miss,shadow,
NVDA,2h,2026-03-08 21:56:10,sell_purple_cry,紫色哭脸,live,no_hit,否,246245,template_miss,none,
NVDA,2h,2026-03-08 21:56:10,sell_purple_exit,紫色卖出,shadow,no_hit,否,246245,template_miss,shadow,
NVDA,3h,2026-03-08 21:56:39,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
NVDA,3h,2026-03-08 21:56:39,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,3h,2026-03-08 21:56:39,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
NVDA,3h,2026-03-08 21:56:39,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
NVDA,3h,2026-03-08 21:56:39,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
NVDA,4h,2026-03-08 21:58:06,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
NVDA,4h,2026-03-08 21:58:06,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,4h,2026-03-08 21:58:06,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
NVDA,4h,2026-03-08 21:58:06,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
NVDA,4h,2026-03-08 21:58:06,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
OKLO,1h,2026-03-08 21:58:46,buy_core,笑笑砖策略,live,no_hit,否,492492,pattern_not_met,none,
OKLO,1h,2026-03-08 21:58:46,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,1h,2026-03-08 21:58:46,buy_purple_bottom,紫抄,shadow,no_hit,否,492492,template_miss,shadow,
OKLO,1h,2026-03-08 21:58:46,sell_purple_cry,紫色哭脸,live,no_hit,否,492492,template_miss,none,
OKLO,1h,2026-03-08 21:58:46,sell_purple_exit,紫色卖出,shadow,no_hit,否,492492,template_miss,shadow,
OKLO,2h,2026-03-08 21:59:23,buy_core,笑笑砖策略,live,no_hit,否,246245,pattern_not_met,none,
OKLO,2h,2026-03-08 21:59:23,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,2h,2026-03-08 21:59:23,buy_purple_bottom,紫抄,shadow,no_hit,否,246245,template_miss,shadow,
OKLO,2h,2026-03-08 21:59:23,sell_purple_cry,紫色哭脸,live,no_hit,否,246245,template_miss,none,
OKLO,2h,2026-03-08 21:59:23,sell_purple_exit,紫色卖出,shadow,no_hit,否,246245,template_miss,shadow,
OKLO,3h,2026-03-08 21:59:55,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
OKLO,3h,2026-03-08 21:59:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,3h,2026-03-08 21:59:55,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
OKLO,3h,2026-03-08 21:59:55,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
OKLO,3h,2026-03-08 21:59:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
OKLO,4h,2026-03-08 22:01:19,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
OKLO,4h,2026-03-08 22:01:19,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,4h,2026-03-08 22:01:19,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
OKLO,4h,2026-03-08 22:01:19,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
OKLO,4h,2026-03-08 22:01:19,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
OKLS,1h,2026-03-08 22:02:09,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
OKLS,1h,2026-03-08 22:02:09,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,1h,2026-03-08 22:02:09,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
OKLS,1h,2026-03-08 22:02:09,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,template_miss,none,
OKLS,1h,2026-03-08 22:02:09,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
OKLS,2h,2026-03-08 22:03:07,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
OKLS,2h,2026-03-08 22:03:07,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,2h,2026-03-08 22:03:07,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
OKLS,2h,2026-03-08 22:03:07,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,template_miss,none,
OKLS,2h,2026-03-08 22:03:07,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
OKLS,3h,2026-03-08 22:03:45,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
OKLS,3h,2026-03-08 22:03:45,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,3h,2026-03-08 22:03:45,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
OKLS,3h,2026-03-08 22:03:45,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
OKLS,3h,2026-03-08 22:03:45,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
OKLS,4h,2026-03-08 22:04:42,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
OKLS,4h,2026-03-08 22:04:42,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,4h,2026-03-08 22:04:42,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
OKLS,4h,2026-03-08 22:04:42,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
OKLS,4h,2026-03-08 22:04:42,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
PLTR,1h,2026-03-08 22:06:04,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
PLTR,1h,2026-03-08 22:06:04,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTR,1h,2026-03-08 22:06:04,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
PLTR,1h,2026-03-08 22:06:04,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,template_miss,none,
PLTR,1h,2026-03-08 22:06:04,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
PLTR,2h,2026-03-08 22:07:20,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
PLTR,2h,2026-03-08 22:07:20,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,2h,2026-03-08 22:07:20,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
PLTR,2h,2026-03-08 22:07:20,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,template_miss,none,
PLTR,2h,2026-03-08 22:07:20,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
PLTR,3h,2026-03-08 22:08:31,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
PLTR,3h,2026-03-08 22:08:31,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,3h,2026-03-08 22:08:31,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
PLTR,3h,2026-03-08 22:08:31,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
PLTR,3h,2026-03-08 22:08:31,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
PLTR,4h,2026-03-08 22:09:58,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
PLTR,4h,2026-03-08 22:09:58,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,4h,2026-03-08 22:09:58,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
PLTR,4h,2026-03-08 22:09:58,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
PLTR,4h,2026-03-08 22:09:58,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
PLTZ,1h,2026-03-08 22:11:26,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
PLTZ,1h,2026-03-08 22:11:26,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,1h,2026-03-08 22:11:26,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
PLTZ,1h,2026-03-08 22:11:26,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,template_miss,none,
PLTZ,1h,2026-03-08 22:11:26,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
PLTZ,2h,2026-03-08 22:12:41,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
PLTZ,2h,2026-03-08 22:12:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTZ,2h,2026-03-08 22:12:41,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
PLTZ,2h,2026-03-08 22:12:41,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,template_miss,none,
PLTZ,2h,2026-03-08 22:12:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
PLTZ,3h,2026-03-08 22:13:55,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
PLTZ,3h,2026-03-08 22:13:55,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,3h,2026-03-08 22:13:55,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
PLTZ,3h,2026-03-08 22:13:55,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
PLTZ,3h,2026-03-08 22:13:55,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
PLTZ,4h,2026-03-08 22:14:18,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
PLTZ,4h,2026-03-08 22:14:18,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,4h,2026-03-08 22:14:18,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
PLTZ,4h,2026-03-08 22:14:18,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
PLTZ,4h,2026-03-08 22:14:18,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
RDW,1h,2026-03-08 22:14:58,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
RDW,1h,2026-03-08 22:14:58,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,1h,2026-03-08 22:14:58,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
RDW,1h,2026-03-08 22:14:58,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,template_miss,none,
RDW,1h,2026-03-08 22:14:58,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
RDW,2h,2026-03-08 22:15:30,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
RDW,2h,2026-03-08 22:15:30,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,2h,2026-03-08 22:15:30,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
RDW,2h,2026-03-08 22:15:30,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,template_miss,none,
RDW,2h,2026-03-08 22:15:30,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
RDW,3h,2026-03-08 22:16:01,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
RDW,3h,2026-03-08 22:16:01,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,3h,2026-03-08 22:16:01,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
RDW,3h,2026-03-08 22:16:01,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
RDW,3h,2026-03-08 22:16:01,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
RDW,4h,2026-03-08 22:16:38,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
RDW,4h,2026-03-08 22:16:38,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,4h,2026-03-08 22:16:38,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
RDW,4h,2026-03-08 22:16:38,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,template_miss,none,
RDW,4h,2026-03-08 22:16:38,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
RGTZ,1h,2026-03-08 22:17:10,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
RGTZ,1h,2026-03-08 22:17:10,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,1h,2026-03-08 22:17:10,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
RGTZ,1h,2026-03-08 22:17:10,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,already_active,none,
RGTZ,1h,2026-03-08 22:17:10,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
RGTZ,2h,2026-03-08 22:17:53,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
RGTZ,2h,2026-03-08 22:17:53,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,2h,2026-03-08 22:17:53,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
RGTZ,2h,2026-03-08 22:17:53,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,template_miss,none,
RGTZ,2h,2026-03-08 22:17:53,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
RGTZ,3h,2026-03-08 22:18:46,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
RGTZ,3h,2026-03-08 22:18:46,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,3h,2026-03-08 22:18:46,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
RGTZ,3h,2026-03-08 22:18:46,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,purple_ratio_low,none,
RGTZ,3h,2026-03-08 22:18:46,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
RGTZ,4h,2026-03-08 22:19:12,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
RGTZ,4h,2026-03-08 22:19:12,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,4h,2026-03-08 22:19:12,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
RGTZ,4h,2026-03-08 22:19:12,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,purple_ratio_low,none,
RGTZ,4h,2026-03-08 22:19:12,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
RKLB,1h,2026-03-08 22:20:30,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
RKLB,1h,2026-03-08 22:20:30,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLB,1h,2026-03-08 22:20:30,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
RKLB,1h,2026-03-08 22:20:30,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,template_miss,none,
RKLB,1h,2026-03-08 22:20:30,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
RKLB,2h,2026-03-08 22:21:13,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
RKLB,2h,2026-03-08 22:21:13,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLB,2h,2026-03-08 22:21:13,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
RKLB,2h,2026-03-08 22:21:13,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,already_active,none,
RKLB,2h,2026-03-08 22:21:13,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
RKLB,3h,2026-03-08 22:22:10,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
RKLB,3h,2026-03-08 22:22:10,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLB,3h,2026-03-08 22:22:10,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
RKLB,3h,2026-03-08 22:22:10,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,template_miss,none,
RKLB,3h,2026-03-08 22:22:10,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
RKLB,4h,2026-03-08 22:22:41,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
RKLB,4h,2026-03-08 22:22:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLB,4h,2026-03-08 22:22:41,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
RKLB,4h,2026-03-08 22:22:41,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,purple_ratio_low,none,
RKLB,4h,2026-03-08 22:22:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
RKLZ,1h,2026-03-08 22:23:16,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
RKLZ,1h,2026-03-08 22:23:16,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLZ,1h,2026-03-08 22:23:16,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
RKLZ,1h,2026-03-08 22:23:16,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,already_active,none,
RKLZ,1h,2026-03-08 22:23:16,sell_purple_exit,紫色卖出,shadow,no_hit,否,492493,template_miss,shadow,
RKLZ,2h,2026-03-08 22:23:53,buy_core,笑笑砖策略,live,no_hit,否,246246,pattern_not_met,none,
RKLZ,2h,2026-03-08 22:23:53,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLZ,2h,2026-03-08 22:23:53,buy_purple_bottom,紫抄,shadow,no_hit,否,246246,template_miss,shadow,
RKLZ,2h,2026-03-08 22:23:53,sell_purple_cry,紫色哭脸,live,no_hit,否,246246,template_miss,none,
RKLZ,2h,2026-03-08 22:23:53,sell_purple_exit,紫色卖出,shadow,no_hit,否,246246,template_miss,shadow,
RKLZ,3h,2026-03-08 22:24:11,buy_core,笑笑砖策略,live,no_hit,否,164163,pattern_not_met,none,
RKLZ,3h,2026-03-08 22:24:11,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLZ,3h,2026-03-08 22:24:11,buy_purple_bottom,紫抄,shadow,no_hit,否,164163,template_miss,shadow,
RKLZ,3h,2026-03-08 22:24:11,sell_purple_cry,紫色哭脸,live,no_hit,否,164163,already_active,none,
RKLZ,3h,2026-03-08 22:24:11,sell_purple_exit,紫色卖出,shadow,no_hit,否,164163,template_miss,shadow,
RKLZ,4h,2026-03-08 22:24:39,buy_core,笑笑砖策略,live,no_hit,否,123122,pattern_not_met,none,
RKLZ,4h,2026-03-08 22:24:39,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RKLZ,4h,2026-03-08 22:24:39,buy_purple_bottom,紫抄,shadow,no_hit,否,123122,template_miss,shadow,
RKLZ,4h,2026-03-08 22:24:39,sell_purple_cry,紫色哭脸,live,no_hit,否,123122,already_active,none,
RKLZ,4h,2026-03-08 22:24:39,sell_purple_exit,紫色卖出,shadow,no_hit,否,123122,template_miss,shadow,
RZLV,1h,2026-03-08 22:25:49,buy_core,笑笑砖策略,live,no_hit,否,492493,pattern_not_met,none,
RZLV,1h,2026-03-08 22:25:49,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RZLV,1h,2026-03-08 22:25:49,buy_purple_bottom,紫抄,shadow,no_hit,否,492493,template_miss,shadow,
RZLV,1h,2026-03-08 22:25:49,sell_purple_cry,紫色哭脸,live,no_hit,否,492493,template_miss,none,
